question	gold_sentence	answer	verbosity_control	llm_model_question	llm_model_answer	length_ratio	rouge_scores	bert_scores	similarity
What was Robert Grosseteste's opinion of Margaret de Quincy's status as Countess of Lincoln?	Among these included Robert Grosseteste, Bishop of Lincoln, the most significant intellectual in England at the time who recognised Margaret's position as Countess of Lincoln to be legitimate and important, and he viewed Margaret as both patron and peer.	There's no readily available historical record of Robert Grosseteste explicitly stating his opinion on Margaret de Quincy's status as Countess of Lincoln. Historians haven't uncovered letters or documents where he directly addresses or comments on her title.  Therefore, the most accurate answer is: **There is no known record of Robert Grosseteste expressing an opinion on Margaret de Quincy's status as Countess of Lincoln.**	Answer the following question.	gemini-2.0-flash	gemini-2.0-flash	1.6153846153846154	{'rouge2': {'f1': 0.1142857142857143, 'precision': 0.09090909090909091, 'recall': 0.15384615384615385}, 'rougeL': {'f1': 0.22429906542056072, 'precision': 0.1791044776119403, 'recall': 0.3}}	{'precision': 0.15268833935260773, 'recall': 0.2290436029434204, 'f1': 0.1918986737728119}	0.1241305015161687
What was Robert Grosseteste's opinion of Margaret de Quincy's status as Countess of Lincoln?	Among these included Robert Grosseteste, Bishop of Lincoln, the most significant intellectual in England at the time who recognised Margaret's position as Countess of Lincoln to be legitimate and important, and he viewed Margaret as both patron and peer.	Robert Grosseteste supported Margaret de Quincy's claim to the Countess of Lincoln title.	Answer the following question with a concise answer.	gemini-2.0-flash	gemini-2.0-flash	0.3333333333333333	{'rouge2': {'f1': 0.11538461538461538, 'precision': 0.23076923076923078, 'recall': 0.07692307692307693}, 'rougeL': {'f1': 0.25925925925925924, 'precision': 0.5, 'recall': 0.175}}	{'precision': 0.48050543665885925, 'recall': 0.23489278554916382, 'f1': 0.3558925986289978}	0.3483166696848693
What was Robert Grosseteste's opinion of Margaret de Quincy's status as Countess of Lincoln?	Among these included Robert Grosseteste, Bishop of Lincoln, the most significant intellectual in England at the time who recognised Margaret's position as Countess of Lincoln to be legitimate and important, and he viewed Margaret as both patron and peer.	Robert Grosseteste supported Margaret de Quincy's claim to the title of Countess of Lincoln.	Directly answer the following question.	gemini-2.0-flash	gemini-2.0-flash	0.358974358974359	{'rouge2': {'f1': 0.11320754716981134, 'precision': 0.21428571428571427, 'recall': 0.07692307692307693}, 'rougeL': {'f1': 0.2545454545454546, 'precision': 0.4666666666666667, 'recall': 0.175}}	{'precision': 0.497420996427536, 'recall': 0.24118871986865997, 'f1': 0.36723440885543823}	0.349537950348465
What was Robert Grosseteste's opinion of Margaret de Quincy's status as Countess of Lincoln?	Among these included Robert Grosseteste, Bishop of Lincoln, the most significant intellectual in England at the time who recognised Margaret's position as Countess of Lincoln to be legitimate and important, and he viewed Margaret as both patron and peer.	Robert Grosseteste supported Margaret de Quincy's claim as Countess of Lincoln.	Answer the following question without unnecessary details.	gemini-2.0-flash	gemini-2.0-flash	0.28205128205128205	{'rouge2': {'f1': 0.16, 'precision': 0.36363636363636365, 'recall': 0.10256410256410256}, 'rougeL': {'f1': 0.30769230769230765, 'precision': 0.6666666666666666, 'recall': 0.2}}	{'precision': 0.48949843645095825, 'recall': 0.23594015836715698, 'f1': 0.36071962118148804}	0.3752316054625389
What was Robert Grosseteste's opinion of Margaret de Quincy's status as Countess of Lincoln?	Among these included Robert Grosseteste, Bishop of Lincoln, the most significant intellectual in England at the time who recognised Margaret's position as Countess of Lincoln to be legitimate and important, and he viewed Margaret as both patron and peer.	Robert Grosseteste supported Margaret de Quincy's claim to the title Countess of Lincoln.	Answer the following question. Keep your answer short.	gemini-2.0-flash	gemini-2.0-flash	0.3333333333333333	{'rouge2': {'f1': 0.11538461538461538, 'precision': 0.23076923076923078, 'recall': 0.07692307692307693}, 'rougeL': {'f1': 0.25925925925925924, 'precision': 0.5, 'recall': 0.175}}	{'precision': 0.5021718144416809, 'recall': 0.229864239692688, 'f1': 0.36355093121528625}	0.3521458359780135
What did China acquire from Ukraine that was related to the Su-33 program?	However, worries over other Chinese intentions emerged when it was reported that China had acquired one of the T-10Ks, an Su-33 prototype, from Ukraine, potentially to study and reverse engineer a domestic version.	China acquired the T-10K-3 prototype of the Su-33 from Ukraine.	Answer the following question.	gemini-2.0-flash	gemini-2.0-flash	0.30303030303030304	{'rouge2': {'f1': 0.2173913043478261, 'precision': 0.4166666666666667, 'recall': 0.14705882352941177}, 'rougeL': {'f1': 0.37499999999999994, 'precision': 0.6923076923076923, 'recall': 0.2571428571428571}}	{'precision': 0.6350442171096802, 'recall': 0.265269935131073, 'f1': 0.444705069065094}	0.4420495042295167
What did China acquire from Ukraine that was related to the Su-33 program?	However, worries over other Chinese intentions emerged when it was reported that China had acquired one of the T-10Ks, an Su-33 prototype, from Ukraine, potentially to study and reverse engineer a domestic version.	An unfinished Su-33 carrier prototype, the Varyag aircraft carrier (later renamed Liaoning).	Answer the following question with a concise answer.	gemini-2.0-flash	gemini-2.0-flash	0.36363636363636365	{'rouge2': {'f1': 0.04347826086956522, 'precision': 0.08333333333333333, 'recall': 0.029411764705882353}, 'rougeL': {'f1': 0.16666666666666666, 'precision': 0.3076923076923077, 'recall': 0.11428571428571428}}	{'precision': 0.10708513110876083, 'recall': 0.05305582657456398, 'f1': 0.08141831308603287}	0.17101218684604674
What did China acquire from Ukraine that was related to the Su-33 program?	However, worries over other Chinese intentions emerged when it was reported that China had acquired one of the T-10Ks, an Su-33 prototype, from Ukraine, potentially to study and reverse engineer a domestic version.	China acquired the T-10K-3 prototype of the Su-33 from Ukraine.	Directly answer the following question.	gemini-2.0-flash	gemini-2.0-flash	0.30303030303030304	{'rouge2': {'f1': 0.2173913043478261, 'precision': 0.4166666666666667, 'recall': 0.14705882352941177}, 'rougeL': {'f1': 0.37499999999999994, 'precision': 0.6923076923076923, 'recall': 0.2571428571428571}}	{'precision': 0.6350442171096802, 'recall': 0.265269935131073, 'f1': 0.444705069065094}	0.4420495042295167
What did China acquire from Ukraine that was related to the Su-33 program?	However, worries over other Chinese intentions emerged when it was reported that China had acquired one of the T-10Ks, an Su-33 prototype, from Ukraine, potentially to study and reverse engineer a domestic version.	An unfinished Su-33 prototype, the T-10K-3.	Answer the following question without unnecessary details.	gemini-2.0-flash	gemini-2.0-flash	0.18181818181818182	{'rouge2': {'f1': 0.19047619047619047, 'precision': 0.5, 'recall': 0.11764705882352941}, 'rougeL': {'f1': 0.1818181818181818, 'precision': 0.4444444444444444, 'recall': 0.11428571428571428}}	{'precision': 0.5005364418029785, 'recall': 0.16174612939357758, 'f1': 0.3267800509929657}	0.3179354800419374
What did China acquire from Ukraine that was related to the Su-33 program?	However, worries over other Chinese intentions emerged when it was reported that China had acquired one of the T-10Ks, an Su-33 prototype, from Ukraine, potentially to study and reverse engineer a domestic version.	An unfinished Su-33 prototype, the T-10K-3.	Answer the following question. Keep your answer short.	gemini-2.0-flash	gemini-2.0-flash	0.18181818181818182	{'rouge2': {'f1': 0.19047619047619047, 'precision': 0.5, 'recall': 0.11764705882352941}, 'rougeL': {'f1': 0.1818181818181818, 'precision': 0.4444444444444444, 'recall': 0.11428571428571428}}	{'precision': 0.5005364418029785, 'recall': 0.16174612939357758, 'f1': 0.3267800509929657}	0.3179354800419374
Where did The Call-Up record their self-titled EP?	"In March of 2005, with the help of former Super Friend, Charles Austin, The Call-Up recorded their self titled ep as ""Undecided"" in Halifax, Nova Scotia in Austin's Ultramagnetic Studio."	The Call-Up recorded their self-titled EP at Studio Unknown in Seattle.	Answer the following question.	gemini-2.0-flash	gemini-2.0-flash	0.36666666666666664	{'rouge2': {'f1': 0.3255813953488372, 'precision': 0.5833333333333334, 'recall': 0.22580645161290322}, 'rougeL': {'f1': 0.4, 'precision': 0.6923076923076923, 'recall': 0.28125}}	{'precision': 0.4642067849636078, 'recall': 0.1738392561674118, 'f1': 0.31611740589141846}	0.3813920362790426
Where did The Call-Up record their self-titled EP?	"In March of 2005, with the help of former Super Friend, Charles Austin, The Call-Up recorded their self titled ep as ""Undecided"" in Halifax, Nova Scotia in Austin's Ultramagnetic Studio."	The Call-Up recorded their self-titled EP at Studio 4 in Conshohocken, PA.	Answer the following question with a concise answer.	gemini-2.0-flash	gemini-2.0-flash	0.4	{'rouge2': {'f1': 0.3181818181818182, 'precision': 0.5384615384615384, 'recall': 0.22580645161290322}, 'rougeL': {'f1': 0.391304347826087, 'precision': 0.6428571428571429, 'recall': 0.28125}}	{'precision': 0.1883823126554489, 'recall': 0.18622809648513794, 'f1': 0.18862521648406982}	0.3108343473724697
Where did The Call-Up record their self-titled EP?	"In March of 2005, with the help of former Super Friend, Charles Austin, The Call-Up recorded their self titled ep as ""Undecided"" in Halifax, Nova Scotia in Austin's Ultramagnetic Studio."	They recorded their self-titled EP at Studio 13.	Directly answer the following question.	gemini-2.0-flash	gemini-2.0-flash	0.26666666666666666	{'rouge2': {'f1': 0.20512820512820512, 'precision': 0.5, 'recall': 0.12903225806451613}, 'rougeL': {'f1': 0.29268292682926833, 'precision': 0.6666666666666666, 'recall': 0.1875}}	{'precision': 0.4729638397693634, 'recall': 0.10195786505937576, 'f1': 0.2820316255092621}	0.3314223168196717
Where did The Call-Up record their self-titled EP?	"In March of 2005, with the help of former Super Friend, Charles Austin, The Call-Up recorded their self titled ep as ""Undecided"" in Halifax, Nova Scotia in Austin's Ultramagnetic Studio."	Inner Ear Studios	Answer the following question without unnecessary details.	gemini-2.0-flash	gemini-2.0-flash	0.1	{'rouge2': {'f1': 0.0, 'precision': 0.0, 'recall': 0.0}, 'rougeL': {'f1': 0.05714285714285714, 'precision': 0.3333333333333333, 'recall': 0.03125}}	{'precision': -0.2744441330432892, 'recall': -0.20574307441711426, 'f1': -0.23832747340202332}	0.0
Where did The Call-Up record their self-titled EP?	"In March of 2005, with the help of former Super Friend, Charles Austin, The Call-Up recorded their self titled ep as ""Undecided"" in Halifax, Nova Scotia in Austin's Ultramagnetic Studio."	The Call-Up recorded their self-titled EP at Studio 4 in Conshohocken, PA.	Answer the following question. Keep your answer short.	gemini-2.0-flash	gemini-2.0-flash	0.4	{'rouge2': {'f1': 0.3181818181818182, 'precision': 0.5384615384615384, 'recall': 0.22580645161290322}, 'rougeL': {'f1': 0.391304347826087, 'precision': 0.6428571428571429, 'recall': 0.28125}}	{'precision': 0.1883823126554489, 'recall': 0.18622809648513794, 'f1': 0.18862521648406982}	0.3108343473724697
What non-academic achievement did Maria Felicia Gunawan accomplish in 2015?	However, there are also non academic achievers such as Maria Felicia Gunawan, who in 2015 was in charge of carrying the Indonesian Flag at the National Palace on Indonesia's independence day.	Maria Felicia Gunawan won the title of Miss Indonesia 2015.	Answer the following question.	gemini-2.0-flash	gemini-2.0-flash	0.3225806451612903	{'rouge2': {'f1': 0.09999999999999999, 'precision': 0.2222222222222222, 'recall': 0.06451612903225806}, 'rougeL': {'f1': 0.23809523809523808, 'precision': 0.5, 'recall': 0.15625}}	{'precision': 0.48773959279060364, 'recall': 0.16914038360118866, 'f1': 0.3247101902961731}	0.32533512587005275
What non-academic achievement did Maria Felicia Gunawan accomplish in 2015?	However, there are also non academic achievers such as Maria Felicia Gunawan, who in 2015 was in charge of carrying the Indonesian Flag at the National Palace on Indonesia's independence day.	Won the title of Miss Indonesia.	Answer the following question with a concise answer.	gemini-2.0-flash	gemini-2.0-flash	0.1935483870967742	{'rouge2': {'f1': 0.0, 'precision': 0.0, 'recall': 0.0}, 'rougeL': {'f1': 0.10526315789473684, 'precision': 0.3333333333333333, 'recall': 0.0625}}	{'precision': 0.21781635284423828, 'recall': 0.012000098824501038, 'f1': 0.11424754559993744}	0.17987419724818604
What non-academic achievement did Maria Felicia Gunawan accomplish in 2015?	However, there are also non academic achievers such as Maria Felicia Gunawan, who in 2015 was in charge of carrying the Indonesian Flag at the National Palace on Indonesia's independence day.	Maria Felicia Gunawan won the Miss Indonesia 2015 title.	Directly answer the following question.	gemini-2.0-flash	gemini-2.0-flash	0.2903225806451613	{'rouge2': {'f1': 0.10256410256410256, 'precision': 0.25, 'recall': 0.06451612903225806}, 'rougeL': {'f1': 0.24390243902439024, 'precision': 0.5555555555555556, 'recall': 0.15625}}	{'precision': 0.4466134309768677, 'recall': 0.1682235300540924, 'f1': 0.3048476278781891}	0.3209525314843345
What non-academic achievement did Maria Felicia Gunawan accomplish in 2015?	However, there are also non academic achievers such as Maria Felicia Gunawan, who in 2015 was in charge of carrying the Indonesian Flag at the National Palace on Indonesia's independence day.	Won Miss Indonesia.	Answer the following question without unnecessary details.	gemini-2.0-flash	gemini-2.0-flash	0.0967741935483871	{'rouge2': {'f1': 0.0, 'precision': 0.0, 'recall': 0.0}, 'rougeL': {'f1': 0.05714285714285714, 'precision': 0.3333333333333333, 'recall': 0.03125}}	{'precision': 0.3280070424079895, 'recall': -0.008662709966301918, 'f1': 0.155476376414299}	0.19091791170945366
What non-academic achievement did Maria Felicia Gunawan accomplish in 2015?	However, there are also non academic achievers such as Maria Felicia Gunawan, who in 2015 was in charge of carrying the Indonesian Flag at the National Palace on Indonesia's independence day.	She was crowned Miss Indonesia 2015.	Answer the following question. Keep your answer short.	gemini-2.0-flash	gemini-2.0-flash	0.1935483870967742	{'rouge2': {'f1': 0.0, 'precision': 0.0, 'recall': 0.0}, 'rougeL': {'f1': 0.10526315789473684, 'precision': 0.3333333333333333, 'recall': 0.0625}}	{'precision': 0.3338623046875, 'recall': 0.031353775411844254, 'f1': 0.17946560680866241}	0.21248322785254853
Who currently owns the Netscape brand name?	Netscape Internet Service is a discount Internet service provider by AOL, the current owners of the Netscape brand name, which is a registered trademark.	The Netscape brand name is currently owned by **AOL (now part of Yahoo)**.	Answer the following question.	gemini-2.0-flash	gemini-2.0-flash	0.5416666666666666	{'rouge2': {'f1': 0.22857142857142854, 'precision': 0.3333333333333333, 'recall': 0.17391304347826086}, 'rougeL': {'f1': 0.2702702702702703, 'precision': 0.38461538461538464, 'recall': 0.20833333333333334}}	{'precision': 0.25643691420555115, 'recall': 0.2549521327018738, 'f1': 0.25690343976020813}	0.2823931613215455
Who currently owns the Netscape brand name?	Netscape Internet Service is a discount Internet service provider by AOL, the current owners of the Netscape brand name, which is a registered trademark.	AOL (now part of Yahoo).	Answer the following question with a concise answer.	gemini-2.0-flash	gemini-2.0-flash	0.20833333333333334	{'rouge2': {'f1': 0.0, 'precision': 0.0, 'recall': 0.0}, 'rougeL': {'f1': 0.13793103448275862, 'precision': 0.4, 'recall': 0.08333333333333333}}	{'precision': 0.07511153072118759, 'recall': -0.10636456310749054, 'f1': -0.01565178483724594}	0.12651318804114714
Who currently owns the Netscape brand name?	Netscape Internet Service is a discount Internet service provider by AOL, the current owners of the Netscape brand name, which is a registered trademark.	AOL (now part of Yahoo).	Directly answer the following question.	gemini-2.0-flash	gemini-2.0-flash	0.20833333333333334	{'rouge2': {'f1': 0.0, 'precision': 0.0, 'recall': 0.0}, 'rougeL': {'f1': 0.13793103448275862, 'precision': 0.4, 'recall': 0.08333333333333333}}	{'precision': 0.07511153072118759, 'recall': -0.10636456310749054, 'f1': -0.01565178483724594}	0.12651318804114714
Who currently owns the Netscape brand name?	Netscape Internet Service is a discount Internet service provider by AOL, the current owners of the Netscape brand name, which is a registered trademark.	AOL (Yahoo).	Answer the following question without unnecessary details.	gemini-2.0-flash	gemini-2.0-flash	0.08333333333333333	{'rouge2': {'f1': 0.0, 'precision': 0.0, 'recall': 0.0}, 'rougeL': {'f1': 0.07692307692307693, 'precision': 0.5, 'recall': 0.041666666666666664}}	{'precision': -0.02733170986175537, 'recall': -0.2542620301246643, 'f1': -0.14163030683994293}	0.05162074401592598
Who currently owns the Netscape brand name?	Netscape Internet Service is a discount Internet service provider by AOL, the current owners of the Netscape brand name, which is a registered trademark.	AOL (now part of Yahoo).	Answer the following question. Keep your answer short.	gemini-2.0-flash	gemini-2.0-flash	0.20833333333333334	{'rouge2': {'f1': 0.0, 'precision': 0.0, 'recall': 0.0}, 'rougeL': {'f1': 0.13793103448275862, 'precision': 0.4, 'recall': 0.08333333333333333}}	{'precision': 0.07511153072118759, 'recall': -0.10636456310749054, 'f1': -0.01565178483724594}	0.12651318804114714
What was Sam Glucksberg investigating regarding people's response times to figurative versus literal speech?	He wanted to learn if people can respond to figurative speech with the same speed as literal speech.	Sam Glucksberg was investigating whether people take longer to process figurative language (like metaphors) compared to literal language. He was exploring the cognitive processes involved in understanding non-literal meanings.	Answer the following question.	gemini-2.0-flash	gemini-2.0-flash	1.6111111111111112	{'rouge2': {'f1': 0.0, 'precision': 0.0, 'recall': 0.0}, 'rougeL': {'f1': 0.20833333333333334, 'precision': 0.16666666666666666, 'recall': 0.2777777777777778}}	{'precision': 0.34159526228904724, 'recall': 0.5814821720123291, 'f1': 0.45975685119628906}	0.2521006478203668
What was Sam Glucksberg investigating regarding people's response times to figurative versus literal speech?	He wanted to learn if people can respond to figurative speech with the same speed as literal speech.	How context influences understanding of figurative language.	Answer the following question with a concise answer.	gemini-2.0-flash	gemini-2.0-flash	0.3888888888888889	{'rouge2': {'f1': 0.0, 'precision': 0.0, 'recall': 0.0}, 'rougeL': {'f1': 0.08, 'precision': 0.14285714285714285, 'recall': 0.05555555555555555}}	{'precision': 0.4071619212627411, 'recall': 0.30923858284950256, 'f1': 0.35878854990005493}	0.2725053860611386
What was Sam Glucksberg investigating regarding people's response times to figurative versus literal speech?	He wanted to learn if people can respond to figurative speech with the same speed as literal speech.	Sam Glucksberg was investigating whether people take longer to process figurative language (like metaphors) compared to literal language.	Directly answer the following question.	gemini-2.0-flash	gemini-2.0-flash	1.0	{'rouge2': {'f1': 0.0, 'precision': 0.0, 'recall': 0.0}, 'rougeL': {'f1': 0.2222222222222222, 'precision': 0.2222222222222222, 'recall': 0.2222222222222222}}	{'precision': 0.37036070227622986, 'recall': 0.6069973707199097, 'f1': 0.48693761229515076}	0.3323576950364643
What was Sam Glucksberg investigating regarding people's response times to figurative versus literal speech?	He wanted to learn if people can respond to figurative speech with the same speed as literal speech.	How context influences understanding of figurative language.	Answer the following question without unnecessary details.	gemini-2.0-flash	gemini-2.0-flash	0.3888888888888889	{'rouge2': {'f1': 0.0, 'precision': 0.0, 'recall': 0.0}, 'rougeL': {'f1': 0.08, 'precision': 0.14285714285714285, 'recall': 0.05555555555555555}}	{'precision': 0.4071619212627411, 'recall': 0.30923858284950256, 'f1': 0.35878854990005493}	0.2725053860611386
What was Sam Glucksberg investigating regarding people's response times to figurative versus literal speech?	He wanted to learn if people can respond to figurative speech with the same speed as literal speech.	Sam Glucksberg investigated whether people process figurative language (like metaphors) faster or slower than literal language.	Answer the following question. Keep your answer short.	gemini-2.0-flash	gemini-2.0-flash	0.8888888888888888	{'rouge2': {'f1': 0.0, 'precision': 0.0, 'recall': 0.0}, 'rougeL': {'f1': 0.17647058823529413, 'precision': 0.1875, 'recall': 0.16666666666666666}}	{'precision': 0.334104984998703, 'recall': 0.5990813970565796, 'f1': 0.4642208218574524}	0.313809757333955
With which YouTube channel was Flightsim.com previously in partnership?	The company was previously in partnership with a YouTube channel called 'cessna154' performing similar tasks.	The YouTube channel Flightsim.com was previously in partnership with was **TheFlightSimDeck**.	Answer the following question.	gemini-2.0-flash	gemini-2.0-flash	0.7333333333333333	{'rouge2': {'f1': 0.4, 'precision': 0.45454545454545453, 'recall': 0.35714285714285715}, 'rougeL': {'f1': 0.4444444444444445, 'precision': 0.5, 'recall': 0.4}}	{'precision': 0.29880082607269287, 'recall': 0.3528800308704376, 'f1': 0.3267977237701416}	0.3678433063295153
With which YouTube channel was Flightsim.com previously in partnership?	The company was previously in partnership with a YouTube channel called 'cessna154' performing similar tasks.	TheCorporatePilotDad	Answer the following question with a concise answer.	gemini-2.0-flash	gemini-2.0-flash	0.06666666666666667	{'rouge2': {'f1': 0.0, 'precision': 0.0, 'recall': 0.0}, 'rougeL': {'f1': 0.0, 'precision': 0.0, 'recall': 0.0}}	{'precision': -0.15123796463012695, 'recall': -0.09765975922346115, 'f1': -0.12276969105005264}	0.031948487808307016
With which YouTube channel was Flightsim.com previously in partnership?	The company was previously in partnership with a YouTube channel called 'cessna154' performing similar tasks.	The YouTube channel Flightsim.com was previously in partnership with is **TheFlightSimDeck**.	Directly answer the following question.	gemini-2.0-flash	gemini-2.0-flash	0.7333333333333333	{'rouge2': {'f1': 0.4, 'precision': 0.45454545454545453, 'recall': 0.35714285714285715}, 'rougeL': {'f1': 0.4444444444444445, 'precision': 0.5, 'recall': 0.4}}	{'precision': 0.2731306850910187, 'recall': 0.33285921812057495, 'f1': 0.3039587438106537}	0.3564238163497713
